ID,Expected,Answer,Is_True,Time(s),Reason,Sources
422,True,False,False,115.8,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://tuoitre.vn/phuong-an-lam-duong-vuot-bien-can-gio-vung-tau-20260308095251326.htm, https://baomoi.com/phuong-an-lam-cau-va-ham-vuot-bien-noi-can-gio-voi-vung-tau-c54639896.epi, https://vnexpress.net/phuong-an-cau-va-ham-vuot-bien-noi-can-gio-voi-vung-tau-5047758.html, https://plo.vn/duong-vuot-bien-noi-can-gio-vung-tau-se-hoan-thanh-trong-nam-2029-post898495.html, https://baolamdong.vn/tuyen-ham-cau-vuot-bien-can-gio-vung-tau-93000-ty-dong-thiet-ke-va-lo-trinh-khoi-cong-434454.html"
5567,True,True,True,25.5,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://kenh14.vn/hong-dang-da-dung-215260228164825375.chn, https://vnexpress.net/hong-dang-tai-xuat-5015305.html, https://laodong.vn/giai-tri/hong-dang-tro-lai-phim-gio-vang-sau-4-nam-vu-tay-ban-nha-1652767.ldo, https://baomoi.com/hong-dang-tro-lai-sau-4-nam-lo-dau-hieu-tuoi-tac-c54439741.epi, https://vietnamnet.vn/hong-dang-tai-xuat-tren-phim-gio-vang-vtv-sau-4-nam-voi-ngoai-hinh-khac-la-2488607.html"
4622,True,False,False,114.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://thanhnien.vn/cac-cong-ty-ai-trung-quoc-dua-nhau-tang-li-xi-dip-tet-nguyen-dan-185260216230835064.htm, https://vtv8.vtv.vn/big-tech-trung-quoc-dot-tien-li-xi-tang-xe-de-gianh-nguoi-dung-ai-dip-tet-10726021616351303.htm, https://diendandoanhnghiep.vn/cuoc-chien-li-xi-cua-cac-ong-lon-ai-trung-quoc-10171486.html"
4506,True,True,True,19.4,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://www.qdnd.vn/kinh-te/tin-tuc/nguoi-dung-ngo-ngang-khi-toc-do-mang-5g-viet-nam-tang-dot-bien-1029786, https://cafef.vn/viet-nam-vua-ghi-nhan-ky-luc-moi-cua-5g-188260306134322978.chn, https://vtv8.vtv.vn/toc-do-5g-tai-viet-nam-lan-dau-vuot-500-mbps-dat-gan-595-mbps-107260304205224051.htm"
4748,False,False,True,23.5,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://nghenhinvietnam.vn/khi-originos-6-xuat-hien-tren-vivo-y31d-trai-nghiem-cao-cap-nang-tam-phan-khuc-pho-thong, https://vnexpress.net/originos-6-tren-smartphone-pho-thong-vivo-y31d-5039611.html, https://www.24h.com.vn/kham-pha-cong-nghe/khi-originos-6-xuat-hien-tren-vivo-y31d-trai-nghiem-cao-cap-nang-tam-phan-khuc-pho-thong-c675a1736560.html"
4818,True,False,False,113.6,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://thanhnien.vn/amway-chinh-phuc-tech-awards-2025-bang-cong-nghe-vi-nhan-sinh-185260111160254272.htm, https://vnexpress.net/hang-nghin-khach-tham-du-tech-awards-2025-phien-sang-5003225.html, https://baochinhphu.vn/amway-nhan-giai-thuong-thuong-hieu-may-loc-nuoc-noi-bat-cua-nam-tai-tech-awards-2025-102260109184107162.htm, https://tuoitre.vn/amway-viet-nam-duoc-vinh-danh-tai-tech-awards-2025-20260112110950134.htm, https://vnexpress.net/hang-nghin-luot-khach-kham-pha-cong-nghe-loc-nuoc-tu-amway-5003772.html"
4640,False,False,True,31.0,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://dantri.com.vn/kinh-doanh/mark-zuckerberg-dat-cuoc-vao-phan-cung-ai-tham-vong-thay-the-smartphone-20260404115100963.htm, https://vnexpress.net/mark-zuckerberg-kho-hinh-dung-tuong-lai-thieu-kinh-ai-5011680.html, https://vnreview.vn/threads/cha-de-facebook-tuyen-bo-kinh-ai-se-thay-the-kinh-thuoc-truyen-thong-nhu-cach-smartphone-da-khai-tu-dien-thoai-cuc-gach.78563/, https://znews.vn/meta-tu-bo-tham-vong-ty-usd-post1636804.html, https://baomoi.com/mark-zuckerberg-danh-cuoc-lon-kinh-ai-ca-nhan-sieu-cap-se-lat-do-iphone-c52910951.epi"
4861,True,False,False,17.2,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vietnamnet.vn/ngan-ke-truy-sat-nhieu-nguoi-o-benh-vien-san-nhi-nu-dieu-duong-bi-dam-nguy-kich-2455666.html, https://vnexpress.net/ba-dieu-duong-nghe-an-bi-truy-sat-da-qua-nguy-kich-4955112.html, https://eva.vn/suc-khoe/dien-bien-suc-khoe-nu-dieu-duong-bi-dam-nhieu-nhat-tai-benh-vien-san-nhi-nghe-an-c131a651537.html"
2384,True,False,False,40.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://vietnamnet.vn/them-11-ca-cap-cuu-sau-khi-an-banh-mi-nhieu-nguoi-trong-cung-gia-dinh-2460618.html, https://vnexpress.net/tag/xuong-ca-80123, https://tamanhhospital.vn/tin-tuc/xuong-ca-xuyen-thung-bit-da-day/, https://thanhnien.vn/cu-ong-bi-manh-xuong-ca-dam-thung-da-day-nguy-kich-185240411105957884.htm, https://laodong.vn/y-te/xuong-ca-3cm-dam-xuyen-qua-thanh-da-day-vao-duong-mat-benh-nhan-1675281.ldo"
181,False,False,True,24.3,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://baochinhphu.vn/lanh-dao-dang-nha-nuoc-du-cau-truyen-hinh-ky-niem-85-nam-ngay-bac-ho-ve-nuoc-truc-tiep-lanh-dao-cach-mang-viet-nam-102260128221253523.htm, https://iza.ninhbinh.gov.vn/tuyen-truyen/ky-niem-85-nam-ngay-bac-ho-ve-nuoc-truc-tiep-lanh-dao-cach-mang-viet-nam-28011941-28012026-276.html, https://vnexpress.net/lanh-dao-dang-nha-nuoc-du-chuong-trinh-ky-niem-85-nam-ngay-bac-ho-ve-nuoc-5011218.html, https://chilinh.haiphong.gov.vn/tin-tuc-su-kien/chuong-trinh-cau-truyen-hinh-quoc-gia-ky-niem-85-nam-ngay-bac-ho-ve-nuoc-to-chuc-tai-cao-bang-ha-841247, https://tuoitre.vn/chuong-trinh-cau-truyen-hinh-ky-niem-85-nam-ngay-bac-ho-ve-nuoc-20260202134526318.htm"
3892,True,False,False,112.7,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://fpt.com/vi/tin-tuc/tin-fpt/vietnam-airlines-chinh-thuc-gioi-thieu-website-moi-cua-ngo-so-trong-chien-luoc-hang-hang-khong-5-sao, https://nld.com.vn/website-thuong-mai-moi-cua-vietnam-airlines-co-giup-dat-ve-de-dang-hon-196260206101835164.htm, https://vietnamnet.vn/tu-doi-tac-den-lien-hon-fpt-va-vietnam-airlines-khien-dan-mang-phat-sot-2470376.html, https://theleader.vn/vietnam-airlines-ra-mat-website-thuong-mai-dien-tu-the-he-moi-d44274.html, https://nhandan.vn/vietnam-airlines-va-fpt-hop-tac-day-manh-chuyen-doi-so-toan-dien-post881791.html, https://vnexpress.net/vietnam-airlines-hop-tac-cung-fpt-phat-trien-website-moi-5014456.html"
4862,False,True,False,21.4,Các mệnh đề kiểm chứng đều đúng theo bằng chứng xá...,"https://vnexpress.net/song-sot-sau-con-ac-mong-virus-nipah-5010801.html, https://kenh14.vn/nguon-goc-virus-nipah-lay-qua-duong-nao-215260127210640094.chn, https://trungtamytethuduc.medinet.gov.vn/chuyen-muc/vi-rut-nipah-nguy-hiem-nhu-the-nao-c16802-122034.aspx"
4168,False,False,True,24.1,Bản tin có ít nhất một mệnh đề sai hoặc không đủ c...,"https://cafef.vn/co-phieu-hoa-chat-duc-giang-dgc-duoc-giai-cuu-manh-sau-cu-roi-day-3-nam-188260403210744091.chn, https://nguoiquansat.vn/co-phieu-hoa-chat-duc-giang-dgc-tang-dung-dung-2-phien-283681.html, https://vnexpress.net/co-phieu-hoa-chat-duc-giang-noi-song-5008740.html"
